id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
18677,-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,NEAR OCEAN
18678,-121.84,36.94,29.0,4921.0,967.0,2319.0,823.0,4.9517,NEAR OCEAN
18679,-121.89,36.89,18.0,2774.0,492.0,1283.0,353.0,5.368,NEAR OCEAN
18680,-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,3.1563,NEAR OCEAN
18681,-121.82,36.86,17.0,1573.0,272.0,142.0,55.0,2.1719,NEAR OCEAN
18682,-121.79,37.0,28.0,2715.0,451.0,1154.0,386.0,4.8021,<1H OCEAN
18683,-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,<1H OCEAN
18684,-121.82,36.95,16.0,2599.0,430.0,1417.0,445.0,4.6611,<1H OCEAN
18685,-121.83,37.02,22.0,1903.0,350.0,760.0,322.0,2.9559,<1H OCEAN
18686,-121.76,37.0,21.0,1416.0,269.0,779.0,200.0,3.1987,<1H OCEAN
18687,-121.79,37.03,18.0,943.0,213.0,544.0,179.0,3.934,<1H OCEAN
18688,-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,<1H OCEAN
18689,-121.75,36.96,19.0,3461.0,634.0,2790.0,607.0,4.7569,<1H OCEAN
18690,-121.75,36.95,27.0,1580.0,303.0,1066.0,306.0,4.7071,<1H OCEAN
18691,-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,<1H OCEAN
18692,-121.73,36.93,29.0,2931.0,535.0,1954.0,506.0,3.2917,<1H OCEAN
18693,-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,<1H OCEAN
18694,-122.39,40.59,26.0,1279.0,438.0,1276.0,420.0,1.2404,INLAND
18695,-122.39,40.58,44.0,1625.0,392.0,944.0,347.0,1.5972,INLAND
18696,-122.37,40.58,25.0,2054.0,495.0,835.0,475.0,2.1538,INLAND
18697,-122.38,40.58,34.0,1262.0,267.0,520.0,259.0,1.6983,INLAND
18698,-122.38,40.58,36.0,1808.0,384.0,807.0,383.0,1.8375,INLAND
18699,-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,INLAND
18700,-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,INLAND
18701,-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,INLAND
18702,-122.34,40.57,24.0,1610.0,307.0,748.0,307.0,2.6591,INLAND
18703,-122.38,40.57,43.0,2251.0,542.0,1479.0,512.0,1.5676,INLAND
18704,-122.38,40.56,23.0,2281.0,408.0,1164.0,420.0,3.5347,INLAND
18705,-122.38,40.54,36.0,1216.0,240.0,647.0,228.0,2.6944,INLAND
18706,-122.37,40.54,28.0,2213.0,390.0,1096.0,378.0,3.6923,INLAND
18707,-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,INLAND
18708,-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,INLAND
18709,-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,INLAND
18710,-122.39,40.57,38.0,855.0,172.0,468.0,150.0,1.4091,INLAND
18711,-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,INLAND
18712,-122.45,40.61,17.0,785.0,155.0,417.0,136.0,2.3289,INLAND
18713,-122.45,40.56,17.0,1712.0,307.0,963.0,329.0,3.9375,INLAND
18714,-122.42,40.57,10.0,7949.0,1309.0,3176.0,1163.0,4.1099,INLAND
18715,-122.4,40.57,23.0,1321.0,259.0,749.0,222.0,1.655,INLAND
18716,-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,INLAND
18717,-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4464,INLAND
18718,-122.39,40.6,22.0,2195.0,489.0,1021.0,460.0,1.4125,INLAND
18719,-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,INLAND
18720,-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,INLAND
18721,-122.39,40.64,13.0,3604.0,704.0,1598.0,670.0,2.4141,INLAND
18722,-122.36,40.62,11.0,3896.0,886.0,1902.0,843.0,2.2905,INLAND
18723,-122.34,40.63,10.0,2183.0,369.0,1061.0,325.0,3.6853,INLAND
18724,-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,INLAND
18725,-122.32,40.58,2.0,1937.0,350.0,756.0,274.0,3.0,INLAND
18726,-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033,INLAND
18727,-122.36,40.56,20.0,3592.0,868.0,1865.0,781.0,2.0258,INLAND
18728,-122.37,40.55,26.0,1435.0,234.0,544.0,232.0,2.6705,INLAND
18729,-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,INLAND
18730,-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149,INLAND
18731,-122.41,40.55,19.0,3753.0,761.0,1952.0,738.0,3.0954,INLAND
18732,-122.41,40.53,28.0,1127.0,245.0,538.0,208.0,2.037,INLAND
18733,-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,INLAND
18734,-122.39,40.52,24.0,2068.0,346.0,951.0,332.0,3.9306,INLAND
18735,-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,INLAND
18736,-122.37,40.52,18.0,4547.0,774.0,2269.0,766.0,3.7896,INLAND
18737,-122.35,40.56,16.0,2801.0,614.0,1695.0,563.0,1.9,INLAND
18738,-122.35,40.56,12.0,3900.0,863.0,2145.0,864.0,1.9881,INLAND
18739,-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,INLAND
18740,-122.36,40.57,31.0,431.0,90.0,231.0,78.0,2.184,INLAND
18741,-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,INLAND
18742,-122.34,40.57,26.0,2187.0,472.0,1339.0,463.0,2.0395,INLAND
18743,-122.33,40.57,16.0,2777.0,503.0,1432.0,500.0,2.5592,INLAND
18744,-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,INLAND
18745,-122.31,40.55,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,INLAND
18746,-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,INLAND
18747,-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,INLAND
18748,-122.31,40.49,18.0,4026.0,718.0,1731.0,705.0,3.35,INLAND
18749,-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,INLAND
18750,-122.4,40.71,22.0,2390.0,484.0,1131.0,452.0,2.1458,INLAND
18751,-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,INLAND
18752,-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,INLAND
18753,-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,INLAND
18754,-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,INLAND
18755,-122.35,40.68,36.0,1822.0,449.0,930.0,399.0,1.3801,INLAND
18756,-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391,INLAND
18757,-122.38,40.67,10.0,2281.0,444.0,1274.0,438.0,2.212,INLAND
18758,-122.36,40.66,17.0,2786.0,559.0,1528.0,517.0,2.0119,INLAND
18759,-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,INLAND
18760,-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,INLAND
18761,-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,INLAND
18762,-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,INLAND
18763,-122.32,40.71,18.0,2879.0,578.0,1399.0,586.0,2.4036,INLAND
18764,-122.31,40.75,18.0,1411.0,330.0,494.0,227.0,1.4911,INLAND
18765,-122.27,40.53,17.0,2255.0,416.0,1171.0,411.0,2.875,INLAND
18766,-122.26,40.58,14.0,2539.0,466.0,1271.0,438.0,3.9762,INLAND
18767,-122.23,40.57,18.0,1633.0,243.0,750.0,252.0,5.1585,INLAND
18768,-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4.559,INLAND
18769,-122.31,40.45,10.0,1187.0,236.0,728.0,248.0,2.0469,INLAND
18770,-122.31,40.45,25.0,2596.0,557.0,1536.0,549.0,2.0221,INLAND
18771,-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,INLAND
18772,-122.29,40.43,21.0,2842.0,640.0,1658.0,608.0,1.9943,INLAND
18773,-122.29,40.47,20.0,2858.0,612.0,1422.0,589.0,1.9657,INLAND
18774,-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594,INLAND
18775,-122.3,40.45,32.0,1286.0,271.0,694.0,236.0,1.6579,INLAND
18776,-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,INLAND
18777,-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND
18778,-122.25,40.42,17.0,1429.0,265.0,692.0,245.0,2.8611,INLAND
18779,-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3.0556,INLAND
18780,-122.27,40.39,26.0,1833.0,422.0,939.0,408.0,1.3571,INLAND
18781,-122.29,40.39,17.0,1682.0,332.0,887.0,316.0,1.8438,INLAND
18782,-122.33,40.48,26.0,695.0,126.0,319.0,124.0,3.2788,INLAND
18783,-122.33,40.47,30.0,2502.0,523.0,1296.0,481.0,2.125,INLAND
18784,-122.36,40.48,21.0,2333.0,514.0,1308.0,509.0,2.0899,INLAND
18785,-122.37,40.45,18.0,1748.0,337.0,921.0,327.0,3.3315,INLAND
18786,-122.42,40.44,16.0,994.0,423.0,495.0,181.0,2.1875,INLAND
18787,-122.43,40.47,16.0,3552.0,704.0,1801.0,658.0,2.1496,INLAND
18788,-122.45,40.46,16.0,2734.0,501.0,1413.0,484.0,2.8085,INLAND
18789,-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,INLAND
18790,-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,INLAND
18791,-122.56,40.75,20.0,1182.0,250.0,512.0,210.0,1.7935,INLAND
18792,-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,INLAND
18793,-122.66,40.52,13.0,3013.0,486.0,1361.0,515.0,4.5357,INLAND
18794,-122.76,40.4,22.0,2153.0,461.0,903.0,314.0,2.125,INLAND
18795,-122.34,41.06,33.0,2149.0,498.0,631.0,273.0,1.8816,INLAND
18796,-122.31,40.89,18.0,754.0,161.0,247.0,107.0,2.2583,INLAND
18797,-122.45,40.85,20.0,2701.0,573.0,892.0,358.0,2.7736,INLAND
18798,-122.07,40.95,14.0,2721.0,627.0,1356.0,468.0,3.0299,INLAND
18799,-121.89,40.97,26.0,1183.0,276.0,513.0,206.0,2.225,INLAND
18800,-121.86,40.77,17.0,2816.0,639.0,1027.0,406.0,2.503,INLAND
18801,-121.83,40.69,14.0,821.0,170.0,477.0,129.0,3.15,INLAND
18802,-122.08,40.64,14.0,3099.0,519.0,1447.0,494.0,4.0132,INLAND
18803,-122.06,40.55,17.0,3057.0,577.0,1497.0,556.0,3.5189,INLAND
18804,-121.92,40.52,13.0,4581.0,881.0,1799.0,734.0,2.2993,INLAND
18805,-121.67,40.61,8.0,2411.0,463.0,786.0,297.0,2.1513,INLAND
18806,-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,INLAND
18807,-121.64,40.9,24.0,2237.0,434.0,834.0,318.0,1.7538,INLAND
18808,-121.67,40.87,31.0,1581.0,299.0,776.0,287.0,2.9063,INLAND
18809,-121.65,40.88,15.0,2909.0,549.0,1537.0,522.0,3.0179,INLAND
18810,-121.67,40.89,17.0,2548.0,537.0,1118.0,461.0,2.267,INLAND
18811,-121.63,40.92,23.0,1922.0,411.0,872.0,350.0,2.2337,INLAND
18812,-121.41,40.82,16.0,2668.0,516.0,915.0,362.0,2.3393,INLAND
18813,-121.47,41.12,22.0,2737.0,512.0,1168.0,442.0,2.83,INLAND
18814,-121.45,41.04,33.0,2029.0,378.0,936.0,343.0,2.67,INLAND
18815,-120.08,39.61,32.0,1404.0,247.0,544.0,201.0,2.7778,INLAND
18816,-120.23,39.56,14.0,1781.0,346.0,734.0,287.0,2.46,INLAND
18817,-120.48,39.66,32.0,1516.0,289.0,304.0,131.0,1.8839,INLAND
18818,-120.24,39.67,40.0,690.0,129.0,305.0,110.0,2.3625,INLAND
18819,-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND
18820,-120.24,39.67,52.0,296.0,63.0,143.0,56.0,3.625,INLAND
18821,-120.92,39.56,48.0,1276.0,292.0,358.0,145.0,1.875,INLAND
18822,-120.51,39.52,26.0,2286.0,444.0,498.0,216.0,2.065,INLAND
18823,-121.62,41.78,40.0,3272.0,663.0,1467.0,553.0,1.7885,INLAND
18824,-121.93,41.86,28.0,4225.0,835.0,1908.0,686.0,1.74,INLAND
18825,-122.33,41.86,19.0,3599.0,695.0,1572.0,601.0,2.234,INLAND
18826,-122.53,41.81,21.0,2400.0,485.0,1109.0,443.0,1.7639,INLAND
18827,-122.26,41.66,17.0,1885.0,350.0,953.0,328.0,2.1607,INLAND
18828,-122.64,41.95,18.0,1867.0,424.0,802.0,314.0,1.8242,INLAND
18829,-123.26,41.86,25.0,2344.0,532.0,1117.0,424.0,2.7222,INLAND
18830,-123.38,41.8,25.0,1941.0,477.0,1000.0,390.0,2.2976,INLAND
18831,-123.41,41.6,23.0,1654.0,369.0,669.0,273.0,1.965,INLAND
18832,-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,INLAND
18833,-122.56,41.69,21.0,2010.0,360.0,947.0,306.0,2.4107,INLAND
18834,-122.61,41.74,15.0,4206.0,922.0,1863.0,869.0,2.0591,INLAND
18835,-122.64,41.74,33.0,2644.0,459.0,1113.0,483.0,3.3095,INLAND
18836,-122.64,41.73,36.0,3319.0,664.0,1492.0,631.0,1.8694,INLAND
18837,-122.64,41.73,50.0,1525.0,308.0,661.0,285.0,2.2206,INLAND
18838,-122.65,41.72,15.0,3643.0,801.0,1784.0,743.0,1.8533,INLAND
18839,-122.73,41.76,19.0,2200.0,414.0,950.0,367.0,2.5357,INLAND
18840,-122.64,41.63,19.0,2722.0,479.0,1108.0,430.0,3.1062,INLAND
18841,-122.56,41.53,29.0,1729.0,355.0,848.0,328.0,2.2024,INLAND
18842,-122.93,41.48,20.0,4288.0,789.0,1800.0,660.0,2.723,INLAND
18843,-122.9,41.46,31.0,1277.0,263.0,600.0,241.0,1.7292,INLAND
18844,-123.08,41.26,34.0,2773.0,679.0,1066.0,424.0,1.6757,INLAND
18845,-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,INLAND
18846,-122.49,41.43,19.0,3689.0,644.0,1544.0,566.0,3.125,INLAND
18847,-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,INLAND
18848,-122.37,41.41,28.0,1729.0,419.0,929.0,370.0,1.27,INLAND
18849,-122.39,41.41,23.0,910.0,199.0,370.0,169.0,1.7448,INLAND
18850,-122.32,41.31,45.0,1393.0,294.0,521.0,249.0,1.1915,INLAND
18851,-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571,INLAND
18852,-122.3,41.31,29.0,4059.0,787.0,1700.0,702.0,2.4526,INLAND
18853,-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036,INLAND
18854,-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,INLAND
18855,-122.34,41.21,26.0,178.0,40.0,55.0,25.0,2.0375,INLAND
18856,-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,INLAND
18857,-122.27,41.2,52.0,4513.0,985.0,1926.0,815.0,1.5923,INLAND
18858,-121.76,41.5,31.0,602.0,153.0,112.0,47.0,1.0667,INLAND
18859,-122.09,41.32,52.0,4019.0,824.0,1728.0,706.0,2.2462,INLAND
18860,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,NEAR BAY
18861,-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,NEAR BAY
18862,-122.21,38.11,31.0,2766.0,604.0,1441.0,552.0,3.1768,NEAR BAY
18863,-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,NEAR BAY
18864,-122.21,38.1,36.0,3018.0,557.0,1445.0,556.0,3.8029,NEAR BAY
18865,-122.22,38.11,43.0,1939.0,353.0,968.0,392.0,3.1848,NEAR BAY
18866,-122.22,38.1,38.0,931.0,181.0,566.0,207.0,3.0221,NEAR BAY
18867,-122.22,38.1,40.0,2549.0,478.0,1275.0,494.0,2.9469,NEAR BAY
18868,-122.22,38.1,44.0,2256.0,451.0,1057.0,426.0,3.1204,NEAR BAY
18869,-122.22,38.1,44.0,3013.0,563.0,1353.0,512.0,3.4559,NEAR BAY
18870,-122.22,38.09,47.0,2161.0,440.0,966.0,360.0,2.2734,NEAR BAY
18871,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,NEAR BAY
18872,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,NEAR BAY
18873,-122.22,38.08,37.0,2811.0,423.0,1574.0,516.0,3.1053,NEAR BAY
18874,-122.22,38.08,37.0,4590.0,857.0,2920.0,832.0,3.436,NEAR BAY
18875,-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,NEAR BAY
18876,-122.25,38.09,48.0,833.0,188.0,652.0,165.0,2.2417,NEAR BAY
18877,-122.23,38.09,26.0,4397.0,997.0,2539.0,965.0,2.4875,NEAR BAY
18878,-122.24,38.07,13.0,5451.0,1194.0,2957.0,1081.0,2.6098,NEAR BAY
18879,-122.26,38.1,24.0,1213.0,395.0,699.0,386.0,1.3007,NEAR BAY
18880,-122.26,38.1,30.0,3317.0,1058.0,1794.0,990.0,1.1835,NEAR BAY
18881,-122.25,38.1,52.0,248.0,86.0,173.0,69.0,2.3,NEAR BAY
18882,-122.25,38.1,52.0,1780.0,373.0,824.0,317.0,2.75,NEAR BAY
18883,-122.25,38.1,52.0,2315.0,556.0,1113.0,486.0,2.5042,NEAR BAY
18884,-122.25,38.1,52.0,1591.0,372.0,817.0,357.0,2.1411,NEAR BAY
18885,-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,NEAR BAY
18886,-122.24,38.1,49.0,1851.0,356.0,849.0,307.0,2.9432,NEAR BAY
18887,-122.24,38.11,52.0,2050.0,492.0,1277.0,463.0,3.0507,NEAR BAY
18888,-122.24,38.11,42.0,1743.0,388.0,889.0,341.0,2.3241,NEAR BAY
18889,-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,NEAR BAY
18890,-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,NEAR BAY
18891,-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,NEAR BAY
18892,-122.24,38.11,52.0,2111.0,310.0,772.0,323.0,4.775,NEAR BAY
18893,-122.23,38.13,29.0,5154.0,1084.0,2459.0,1019.0,3.2664,NEAR BAY
18894,-122.24,38.13,37.0,3223.0,564.0,1325.0,539.0,4.0938,NEAR BAY
18895,-122.24,38.12,39.0,2967.0,500.0,1243.0,523.0,4.2902,NEAR BAY
18896,-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4.0114,NEAR BAY
18897,-122.25,38.12,47.0,1339.0,298.0,794.0,286.0,2.5865,NEAR BAY
18898,-122.25,38.11,49.0,2365.0,504.0,1131.0,458.0,2.6133,NEAR BAY
18899,-122.25,38.11,52.0,2846.0,705.0,1519.0,620.0,2.1976,NEAR BAY
18900,-122.26,38.11,52.0,793.0,216.0,505.0,194.0,1.9667,NEAR BAY
18901,-122.26,38.11,52.0,1560.0,353.0,670.0,287.0,1.7411,NEAR BAY
18902,-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,2.6708,NEAR BAY
18903,-122.26,38.12,28.0,3102.0,734.0,1623.0,639.0,3.1025,NEAR BAY
18904,-122.27,38.12,45.0,4423.0,1001.0,2109.0,874.0,2.6937,NEAR BAY
18905,-122.27,38.12,42.0,5266.0,1167.0,3124.0,1025.0,2.7375,NEAR BAY
18906,-122.26,38.15,26.0,3699.0,671.0,2388.0,699.0,4.0515,NEAR BAY
18907,-122.26,38.14,34.0,963.0,159.0,392.0,176.0,4.0156,NEAR BAY
18908,-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,NEAR BAY
18909,-122.32,38.12,12.0,5382.0,928.0,3928.0,921.0,5.3785,NEAR BAY
18910,-122.26,38.13,28.0,3072.0,790.0,1375.0,705.0,1.6368,NEAR BAY
18911,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,NEAR BAY
18912,-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,NEAR BAY
18913,-122.25,38.15,24.0,2917.0,543.0,1878.0,531.0,3.7014,NEAR BAY
18914,-122.22,38.15,7.0,5129.0,423.0,2824.0,738.0,5.5138,NEAR BAY
18915,-122.23,38.15,33.0,1253.0,238.0,753.0,236.0,1.756,NEAR BAY
18916,-122.23,38.14,36.0,1412.0,260.0,792.0,268.0,2.3056,NEAR BAY
18917,-122.15,38.04,14.0,2804.0,587.0,1083.0,573.0,2.6466,NEAR BAY
18918,-122.16,38.05,52.0,1888.0,457.0,830.0,408.0,3.1373,NEAR BAY
18919,-122.16,38.05,34.0,2434.0,428.0,926.0,423.0,4.6776,NEAR BAY
18920,-122.19,38.07,20.0,3000.0,525.0,1207.0,491.0,4.6406,NEAR BAY
18921,-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,NEAR BAY
18922,-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599,NEAR BAY
18923,-122.16,38.07,14.0,6360.0,1236.0,2876.0,1127.0,4.5321,NEAR BAY
18924,-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,NEAR BAY
18925,-122.15,38.06,10.0,3008.0,532.0,1381.0,522.0,5.3661,NEAR BAY
18926,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,NEAR BAY
18927,-122.2,38.1,5.0,9567.0,1729.0,4620.0,1580.0,4.4821,NEAR BAY
18928,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,NEAR BAY
18929,-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,NEAR BAY
18930,-122.14,38.07,31.0,3401.0,616.0,1750.0,602.0,4.6761,NEAR BAY
18931,-122.11,38.09,11.0,673.0,145.0,318.0,137.0,2.3929,NEAR BAY
18932,-122.13,38.26,40.0,1538.0,255.0,669.0,263.0,3.3281,NEAR BAY
18933,-122.15,38.29,17.0,1625.0,239.0,703.0,224.0,6.5891,NEAR BAY
18934,-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113,NEAR BAY
18935,-122.18,38.23,21.0,2475.0,341.0,812.0,308.0,7.2589,NEAR BAY
18936,-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345,NEAR BAY
18937,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,NEAR BAY
18938,-122.07,38.26,15.0,1173.0,146.0,450.0,154.0,6.0487,INLAND
18939,-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,NEAR BAY
18940,-122.06,38.27,14.0,6920.0,996.0,3196.0,978.0,5.0672,INLAND
18941,-122.07,38.27,8.0,6761.0,1234.0,3237.0,1177.0,4.3586,INLAND
18942,-122.08,38.3,2.0,6718.0,858.0,2012.0,654.0,6.8872,INLAND
18943,-122.04,38.28,12.0,3861.0,795.0,2129.0,806.0,3.676,INLAND
18944,-122.04,38.28,25.0,3304.0,493.0,1464.0,488.0,5.2527,INLAND
18945,-122.03,38.28,15.0,5114.0,833.0,2418.0,778.0,4.4882,INLAND
18946,-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,INLAND
18947,-122.0,38.28,3.0,7030.0,1191.0,3238.0,1055.0,4.962,INLAND
18948,-121.98,38.29,4.0,8778.0,1291.0,4010.0,1188.0,5.4399,INLAND
18949,-121.99,38.15,36.0,263.0,73.0,88.0,42.0,2.5313,INLAND
18950,-122.05,38.26,32.0,1070.0,199.0,631.0,195.0,2.6827,INLAND
18951,-122.05,38.25,37.0,1336.0,251.0,680.0,231.0,3.815,INLAND
18952,-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,3.3153,INLAND
18953,-122.06,38.25,34.0,1562.0,289.0,898.0,307.0,3.3598,INLAND
18954,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,INLAND
18955,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,INLAND
18956,-122.04,38.25,38.0,1214.0,244.0,632.0,254.0,2.8438,INLAND
18957,-122.05,38.25,39.0,199.0,36.0,101.0,38.0,6.2299,INLAND
18958,-122.04,38.26,34.0,3082.0,702.0,1795.0,703.0,2.7885,INLAND
18959,-122.04,38.25,37.0,1176.0,291.0,648.0,271.0,2.7167,INLAND
18960,-122.04,38.25,32.0,1203.0,287.0,571.0,255.0,3.0938,INLAND
18961,-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,INLAND
18962,-122.05,38.26,21.0,7195.0,1416.0,3927.0,1377.0,3.0912,INLAND
18963,-122.04,38.27,16.0,8517.0,1910.0,4508.0,1837.0,3.1853,INLAND
18964,-122.03,38.27,24.0,3580.0,735.0,1959.0,731.0,2.7284,INLAND
18965,-122.03,38.26,25.0,4617.0,1046.0,2685.0,1011.0,2.9576,INLAND
18966,-122.02,38.26,27.0,3440.0,787.0,2085.0,748.0,2.5896,INLAND
18967,-122.03,38.25,35.0,1940.0,384.0,1177.0,403.0,3.1389,INLAND
18968,-122.02,38.27,20.0,2237.0,464.0,1169.0,425.0,3.2115,INLAND
18969,-122.02,38.26,20.0,3899.0,763.0,2198.0,779.0,3.2061,INLAND
18970,-122.01,38.27,17.0,9089.0,1542.0,4758.0,1520.0,4.0619,INLAND
18971,-122.02,38.26,8.0,2894.0,602.0,1566.0,572.0,3.6335,INLAND
18972,-122.0,38.23,1.0,2062.0,343.0,872.0,268.0,5.2636,INLAND
18973,-122.03,38.24,16.0,1104.0,164.0,495.0,156.0,5.4074,INLAND
18974,-122.04,38.24,22.0,2761.0,757.0,2612.0,641.0,1.6875,INLAND
18975,-122.04,38.24,30.0,2081.0,456.0,1005.0,438.0,1.9954,INLAND
18976,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,INLAND
18977,-122.01,38.25,11.0,6550.0,1149.0,3570.0,1123.0,3.8583,INLAND
18978,-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,INLAND
18979,-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,INLAND
18980,-122.0,38.25,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,INLAND
18981,-121.98,38.25,4.0,2487.0,440.0,1545.0,452.0,4.9103,INLAND
18982,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,INLAND
18983,-121.99,38.27,16.0,4138.0,758.0,1762.0,723.0,3.1979,INLAND
18984,-121.99,38.26,18.0,921.0,126.0,368.0,120.0,6.0842,INLAND
18985,-121.94,38.27,35.0,10869.0,2226.0,9879.0,2152.0,2.5681,INLAND
18986,-121.94,38.37,17.0,7973.0,1591.0,2899.0,1502.0,2.8357,INLAND
18987,-121.94,38.37,14.0,1156.0,216.0,574.0,227.0,3.2396,INLAND
18988,-121.94,38.38,25.0,182.0,48.0,71.0,52.0,1.0208,INLAND
18989,-121.94,38.36,2.0,4953.0,735.0,1791.0,562.0,5.0346,INLAND
